0 5997.245000 8347.095000
1 7035.580000 8332.038000
2 7814.995000 8270.426000
3 8259.659000 8258.931000
4 7340.677000 8202.171000
5 7730.696000 8176.621000
6 8493.214000 8160.161000
7 8948.370000 8122.532000
8 9191.930000 7736.852000
9 9353.700000 8032.493000
