0 6424.867000 9366.056000
1 8295.907000 9300.045000
2 9130.000000 9279.440000
3 9409.008000 9275.763000
4 9952.823000 9216.194000
5 9769.137000 9226.470000
6 8560.296000 9191.484000
7 10330.427000 9144.290000
8 10302.396000 9103.912000
9 10264.795000 9058.529000
