0 35.841000 6.495000
1 4.125000 4.662000
2 7.778000 2.812000
3 5.226000 4.712000
4 4.292000 2.549000
5 4.181000 3.321000
6 5.444000 2.648000
7 3.223000 4.764000
8 3.200000 2.520000
9 5.377000 4.651000
